1	我看过许多勇敢的人，不怕措折地奋斗，这种精神值得我们学习。	我看过许多勇敢的人，不怕挫折地奋斗，这种精神值得我们学习。
1	我现在了解和同意他们的想法。我觉得我以后也会很注重我孩子的教运。	我现在了解和同意他们的想法。我觉得我以后也会很注重我孩子的教育。
1	我现在也长大了、陈熟了，所以他们不需要唸我了。	我现在也长大了、成熟了，所以他们不需要唸我了。
2	我很想跟他们说的话，当然就是「谢谢」。但是我以后很想帮他们像他们帮了我那么多。因为我认为校损是很重要的，而且这样大家都也会很快乐。	我很想跟他们说的话，当然就是「谢谢」。但是我以后很想帮他们像他们帮了我那么多。因为我认为孝顺是很重要的，而且这样大家都也会很快乐。
2	我真要感谢父母亲给我的这一个心腹的生活！	我真要感谢父母亲给我的这一个幸福的生活！
1	我们准备一个人做自己的国家传统的衣服，我们穿那个衣服然后那天看对观众。所以我们下棵，吃饭以后马上去在国语中心空的教室。我们一起合作做衣服。	我们准备一个人做自己的国家传统的衣服，我们穿那个衣服然后那天看对观众。所以我们下课，吃饭以后马上去在国语中心空的教室。我们一起合作做衣服。
1	还有需要ｍｉｃ！可能１０个～我自己闻办公室的人可不可以，所以老师教我们歌词的意思就够了。	还有需要ｍｉｃ！可能１０个～我自己问办公室的人可不可以，所以老师教我们歌词的意思就够了。
1	唱歌的话，观众听不倒谁唱得好，谁唱得不好，于是不喜欢表演的同学也比较容易做。我想最好唱我们班同学各国庆祝新年的歌。	唱歌的话，观众听不到谁唱得好，谁唱得不好，于是不喜欢表演的同学也比较容易做。我想最好唱我们班同学各国庆祝新年的歌。
1	我们准备让人会笑的表演。大家看我们的表演笑着笑着就会高兴就我们过瘾了。虽然只笑没有意思，可是对我们来说最近没有事请让人笑。所以大家笑我们就过瘾了。	我们准备让人会笑的表演。大家看我们的表演笑着笑着就会高兴就我们过瘾了。虽然只笑没有意思，可是对我们来说最近没有事情让人笑。所以大家笑我们就过瘾了。
2	因为我们大家都很热心但是没有地放练习。现在国语中心的地放除了体育馆以外，不管哪里都有很多人得没办法练习。	因为我们大家都很热心但是没有地方练习。现在国语中心的地方除了体育馆以外，不管哪里都有很多人得没办法练习。
1	如果可以在学校练习的话，这最好的。可是我觉得学校应该不会承诺，而且我也想如果在学校练习，让别的学生觉得嘈杂。	如果可以在学校练习的话，这最好的。可是我觉得学校应该不会承诺，而且我也想如果在学校练习，让别的学生觉得吵杂。
2	为了化妆、化装，我们情国语中心帮我们买这个东西。	为了化妆、化妆，我们请国语中心帮我们买这个东西。
1	是为了新年晚会的表演，我跟同学想要表人尧（ＧＡＹ）的唱跳的表演。对我来说我宁可跳舞也不要表演。我觉得这个表演很特别，难得看得到。	是为了新年晚会的表演，我跟同学想要表人妖（ＧＡＹ）的唱跳的表演。对我来说我宁可跳舞也不要表演。我觉得这个表演很特别，难得看得到。
1	今天同学也昂我替他们问您，这个礼拜六您有没有空？如果有空的话，麻烦你跟我们一起去王同学的家。	今天同学也让我替他们问您，这个礼拜六您有没有空？如果有空的话，麻烦你跟我们一起去王同学的家。
1	你已经知道，在十二月二十六号国语中心举行新年晚会。我们的办要表演节目。	你已经知道，在十二月二十六号国语中心举行新年晚会。我们的班要表演节目。
1	因为我一些的同学爱听飞轮还跟Ｓ．Ｈ．Ｅ．的歌，我们没有问题找到现代的歌。我们打算唱「谢谢你的温柔」因为这首歌是合唱，包括男生跟女生。	因为我一些的同学爱听飞轮海跟Ｓ．Ｈ．Ｅ．的歌，我们没有问题找到现代的歌。我们打算唱「谢谢你的温柔」因为这首歌是合唱，包括男生跟女生。
1	为了每天练习，我们需要国语中心帮我们找一个教室。晚会的时候除了国语中心准备的舞台意外，我们不用很多东西。	为了每天练习，我们需要国语中心帮我们找一个教室。晚会的时候除了国语中心准备的舞台以外，我们不用很多东西。
2	老是觉得怎么样？这样昨晚会会好棒的。	老师觉得怎么样？这样做晚会会好棒的。
1	所以老师我们决定练习的时间跟地点以后可不可以帮忙我们的练习，我们的中文还不谷，所以没有老师的帮忙的话我们的练习应该很烂，我们还需要老师的帮忙。	所以老师我们决定练习的时间跟地点以后可不可以帮忙我们的练习，我们的中文还不够，所以没有老师的帮忙的话我们的练习应该很烂，我们还需要老师的帮忙。
1	现在我们在写一个故事跟圣诞老人有关系，还有在讨乱谁最适合当圣诞老人。我们写完了以后，就给老师看看。	现在我们在写一个故事跟圣诞老人有关系，还有在讨论谁最适合当圣诞老人。我们写完了以后，就给老师看看。
1	我们写的故事怎么样，还有如果故事里面有不对的语法，请老师帮我们改以下，因为有一些语法我们还没学过，所以不知道对不对。	我们写的故事怎么样，还有如果故事里面有不对的语法，请老师帮我们改一下，因为有一些语法我们还没学过，所以不知道对不对。
3	我觉得我们的表员可以揭晓世界上的人怎么过圣诞节。我们的课有很多从不一样的国家的学生，所以我觉得每一个人过圣诞节的时候，会做不一样的东西。	我觉得我们的表演可以介绍世界上的人怎么过圣诞节。我们的课有很多从不一样的国家的学生，所以我觉得每一个人过圣诞节的时候，会做不一样的东西。
2	而且这样的表员会对我们看的人有疑似，因为现在很多国家会过圣诞节。本来我想介绍美国的感安节，可是我觉得这个节对别的国家的人来说没有意思。	而且这样的表演会对我们看的人有疑似，因为现在很多国家会过圣诞节。本来我想介绍美国的感恩节，可是我觉得这个节对别的国家的人来说没有意思。
1	我觉得如果老是有空，老师可以帮我们介绍台湾人的想法。	我觉得如果老师有空，老师可以帮我们介绍台湾人的想法。
3	国语中心可以帮我们准备一个可以连失我们的表员的地方	国语中心可以帮我们准备一个可以练习我们的表演的地方
1	同学们说每一个班都要表演节日。所以我们觉得要做几个表演。情老师决定哪个表演最好。	同学们说每一个班都要表演节日。所以我们觉得要做几个表演。请老师决定哪个表演最好。
1	对我们来说，除了唱歌，跳舞一外，还有很多表演像演讲比赛、中文电影表演什么的。	对我们来说，除了唱歌，跳舞以外，还有很多表演像演讲比赛、中文电影表演什么的。
3	我觉得我们应该表演一个日本忍着的节目。因为忍着很好玩，所以我真喜欢忍着，希望我的同学会同意。	我觉得我们应该表演一个日本忍者的节目。因为忍者很好玩，所以我真喜欢忍者，希望我的同学会同意。
4	我觉得我们可以表演一个悲剧。剧情不必太复杂：两个人着要谈恋爱，可是他们的国家是敌国。有一些别的忍着不要让他们在一起，所以杀很多人，后来把男主角杀了。女主角气死了，把别的忍者都杀了，然后自杀。最后，两个国家都没有忍着，觉得很惨。	我觉得我们可以表演一个悲剧。剧情不必太复杂：两个忍者要谈恋爱，可是他们的国家是敌国。有一些别的忍者不要让他们在一起，所以杀很多人，后来把男主角杀了。女主角气死了，把别的忍者都杀了，然后自杀。最后，两个国家都没有忍者，觉得很惨。
